timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
08:58:336760,-0.22483245849609376,0.365240478515625,-0.5837860107421875,-0.030534351145038167,-0.061068702290076333,0.015267175572519083
08:58:471719,-0.22483245849609376,0.31105316162109375,-0.6966513061523438,-0.061068702290076333,-0.08396946564885496,0.030534351145038167
08:58:606744,-0.228724365234375,0.2820135498046875,-0.4520599365234375,-0.03816793893129771,-0.061068702290076333,0.0
08:58:741753,-0.2808160400390625,0.38200561523437504,-0.45655059814453125,0.007633587786259542,-0.08396946564885496,0.007633587786259542
08:58:876688,-0.27033782958984376,0.30326934814453127,-0.49876281738281253,0.022900763358778626,-0.030534351145038167,-0.007633587786259542
08:59:011715,-0.26734405517578125,0.281414794921875,-0.5083428955078125,0.0,-0.030534351145038167,0.0
08:59:191834,-0.26584716796875,0.22123992919921875,-0.47032196044921876,0.015267175572519083,-0.015267175572519083,0.0
08:59:326725,-0.2556683349609375,0.19489471435546876,-0.4724176025390625,0.007633587786259542,-0.015267175572519083,0.0
08:59:461756,-0.22573059082031252,0.19878662109375,-0.47481262207031255,-0.030534351145038167,-0.007633587786259542,0.0
08:59:591679,-0.23531066894531252,0.19309844970703127,-0.5730084228515625,-0.03816793893129771,-0.030534351145038167,0.015267175572519083
08:59:731814,-0.23171813964843752,0.16256195068359375,-0.549656982421875,-0.05343511450381679,-0.015267175572519083,0.007633587786259542
08:59:861726,-0.23082000732421876,0.17094451904296876,-0.5849835205078125,-0.022900763358778626,-0.030534351145038167,0.015267175572519083
09:00:001819,-0.23980133056640626,0.1299298095703125,-0.6655160522460938,0.007633587786259542,-0.007633587786259542,0.0
09:00:136933,-0.23980133056640626,0.1299298095703125,-0.6655160522460938,0.007633587786259542,-0.007633587786259542,0.0
09:00:311807,-0.2341131591796875,0.13082794189453126,-0.5876779174804688,0.007633587786259542,-0.03816793893129771,0.0
09:00:451983,-0.21644989013671875,0.16106506347656252,-0.5307962036132813,0.022900763358778626,-0.022900763358778626,-0.007633587786259542
09:00:587020,-0.21644989013671875,0.16106506347656252,-0.5307962036132813,0.022900763358778626,-0.022900763358778626,-0.007633587786259542
09:00:716883,-0.2329156494140625,0.06316864013671876,-0.6230044555664063,0.022900763358778626,-0.030534351145038167,0.007633587786259542
09:00:856987,-0.23561004638671876,0.0748443603515625,-0.5529501342773437,0.0,-0.022900763358778626,0.007633587786259542
09:02:076997,-0.2149530029296875,-0.094603271484375,-0.6547384643554688,0.0,0.007633587786259542,0.0
09:02:201934,-0.9630972290039063,-1.1517050170898437,0.508941650390625,0.030534351145038167,0.0,0.3282442748091603
09:02:341932,-1.5540682983398437,0.51732421875,0.286204833984375,0.6412213740458015,-0.366412213740458,0.29770992366412213
09:02:477019,1.618733825683594,1.8920654296875001,-2.1549188232421876,-0.5343511450381679,0.0916030534351145,-0.03816793893129771
09:02:606889,2.3845413208007815,2.3201751708984375,-2.0336709594726563,-0.38167938931297707,0.366412213740458,0.7099236641221374
09:02:742011,-1.0948233032226562,4.494852905273437,-4.001778259277344,-0.9541984732824427,1.2290076335877862,2.259541984732824
09:02:876983,-2.6240432739257815,1.4076727294921876,-1.9082318115234376,-0.9312977099236641,0.8167938931297709,1.198473282442748
09:03:017115,1.7869839477539062,-1.9609222412109375,-0.056282958984375006,-0.12213740458015267,0.09923664122137404,-0.38167938931297707
09:03:147016,-0.05598358154296875,0.8505313110351563,-1.653760986328125,0.732824427480916,-0.9465648854961831,-1.2748091603053435
09:03:281947,-2.190245361328125,3.926335144042969,-2.240241394042969,0.2900763358778626,-1.0534351145038168,-1.5114503816793892
09:03:416919,1.6899856567382814,3.976331176757813,-1.8453625488281251,-0.4427480916030534,-0.7175572519083969,-0.8702290076335878
09:03:557015,4.087699584960938,1.1921209716796877,-2.326462097167969,-0.2900763358778626,0.23664122137404578,0.5572519083969465
09:03:731953,1.503772888183594,3.3673974609375,-3.1192135620117187,0.5343511450381679,0.8625954198473282,1.4427480916030533
09:03:917058,-4.111051025390625,2.818638610839844,-1.6160394287109376,-0.9618320610687022,1.0534351145038168,1.9083969465648853
09:04:046961,1.6558566284179688,-1.4157559204101564,-1.120869140625,-0.05343511450381679,0.015267175572519083,-0.3893129770992366
09:04:187054,0.338895263671875,2.7901977539062504,-1.2597802734375,1.0534351145038168,-0.7022900763358778,-0.7251908396946565
09:04:322052,0.33021331787109376,3.7808377075195314,0.4547543334960938,0.05343511450381679,-0.648854961832061,-0.8625954198473282
09:04:457070,3.288062438964844,1.768422546386719,-1.5849041748046875,0.16793893129770993,-0.4351145038167939,-0.4809160305343511
09:04:632022,2.1612057495117187,0.13651611328125002,-0.26914031982421877,-0.1984732824427481,-0.07633587786259542,0.34351145038167935
09:04:772105,0.33829650878906253,2.4270529174804687,0.5739065551757813,-0.2213740458015267,-0.04580152671755725,0.8015267175572519
09:04:902040,-0.21644989013671875,1.2771441650390625,0.4589456176757813,-0.3282442748091603,0.26717557251908397,0.23664122137404578
09:05:042135,-0.21644989013671875,1.2771441650390625,0.4589456176757813,-0.3282442748091603,0.26717557251908397,0.23664122137404578
09:05:177096,0.6712042236328125,1.0193801879882813,0.23800506591796877,0.06870229007633588,-0.13740458015267176,-0.030534351145038167
09:05:312122,0.6712042236328125,1.0193801879882813,0.23800506591796877,0.06870229007633588,-0.13740458015267176,-0.030534351145038167
09:05:487059,0.7235952758789063,1.150806884765625,0.6415658569335938,-0.13740458015267176,-0.1984732824427481,-0.0916030534351145
09:05:627243,0.7972421264648438,0.75922119140625,0.3945794677734375,0.05343511450381679,-0.03816793893129771,0.12213740458015267
09:05:762168,0.7972421264648438,0.75922119140625,0.3945794677734375,0.05343511450381679,-0.03816793893129771,0.12213740458015267
09:05:942186,0.11645782470703125,1.2184661865234376,1.0346484375,-0.11450381679389313,0.21374045801526717,-0.04580152671755725
09:06:122175,0.360450439453125,0.42272094726562504,0.51732421875,-0.04580152671755725,-0.2900763358778626,0.05343511450381679
09:06:257211,-0.6673123168945313,-0.8819659423828126,0.183218994140625,0.648854961832061,-0.37404580152671757,-0.5725190839694656
09:06:387146,-2.211501159667969,1.2061917114257814,1.4876065063476562,0.41221374045801523,-0.282442748091603,-1.732824427480916
09:06:572248,3.53744384765625,1.474134521484375,0.5801934814453126,-0.16793893129770993,0.0916030534351145,-0.22900763358778625
09:06:702172,2.4794439697265624,1.477427673339844,-0.40116577148437504,-0.15267175572519084,0.42748091603053434,1.0916030534351144
09:06:887260,-3.5137930297851563,2.9794042968750003,-2.109712829589844,-0.6259541984732824,1.3893129770992365,2.0534351145038165
09:07:067237,-2.0612136840820314,-2.3770568847656253,-1.761536865234375,-0.7022900763358778,0.7404580152671756,-0.15267175572519084
09:07:202265,-1.618733825683594,-0.02065704345703125,-1.7019607543945314,1.0305343511450382,-1.015267175572519,-0.9007633587786259
09:07:377198,-3.406915283203125,2.4135809326171875,-0.8996292114257813,0.6106870229007634,-0.8778625954198473,-1.6717557251908397
09:07:517293,3.690126342773438,2.7027795410156252,-0.6634204101562501,-0.3893129770992366,-0.37404580152671757,-0.5954198473282443
09:07:647220,3.143463134765625,0.22243743896484375,-0.6676116943359376,-0.16030534351145037,0.183206106870229,0.8167938931297709
