accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
1.1035052490234376,0.5601351928710938,2.185455322265625,-0.6030534351145038,0.8167938931297709,-1.5419847328244274
0.2751278686523438,1.3930032348632813,1.4879058837890626,0.4198473282442748,0.9541984732824427,-2.091603053435114
0.7176077270507812,1.9501446533203126,0.7119195556640625,0.4580152671755725,0.4961832061068702,-0.38167938931297707
1.005908203125,-1.4220428466796875,1.6283139038085939,-0.46564885496183206,-0.10687022900763359,0.2900763358778626
1.40108642578125,-0.6253994750976563,0.5275030517578125,-0.030534351145038167,0.4580152671755725,-0.4198473282442748
1.0891351318359375,-0.2963836669921875,0.2859054565429688,0.5190839694656488,0.17557251908396945,-0.06870229007633588
1.0265652465820314,-0.49906219482421876,0.3335064697265625,-0.1297709923664122,0.03816793893129771,-0.030534351145038167
1.0852432250976562,-0.559237060546875,0.26614654541015625,-0.11450381679389313,0.0,0.022900763358778626
1.005908203125,-0.29309051513671874,0.26345214843750003,-0.1450381679389313,0.030534351145038167,-0.015267175572519083
0.999920654296875,-0.18411712646484377,0.22543121337890626,-0.2748091603053435,0.09923664122137404,0.0
0.681383056640625,-0.1586700439453125,0.2245330810546875,-0.06870229007633588,-0.061068702290076333,0.06870229007633588
0.8448431396484375,-0.255069580078125,0.05179229736328125,0.1450381679389313,0.0,-0.022900763358778626
0.6517446899414063,-0.12633728027343752,0.06795867919921875,-0.022900763358778626,0.0,-0.015267175572519083
0.6035449218750001,-0.18531463623046876,0.0628692626953125,-0.08396946564885496,-0.030534351145038167,0.0
0.4002676391601563,-0.124541015625,0.207169189453125,0.3053435114503817,0.0,0.183206106870229
0.47481262207031255,-0.46193939208984375,0.08801696777343751,0.3969465648854962,-0.04580152671755725,0.17557251908396945
-0.7014413452148438,1.1253598022460938,0.8906478881835938,0.6641221374045801,-0.42748091603053434,1.1526717557251909
-0.7014413452148438,1.1253598022460938,0.8906478881835938,0.6641221374045801,-0.42748091603053434,1.1526717557251909
-1.409468994140625,0.6780899047851563,-0.6607260131835938,-0.25190839694656486,0.7786259541984732,2.66412213740458
-1.409468994140625,0.6780899047851563,-0.6607260131835938,-0.25190839694656486,0.7786259541984732,2.66412213740458
-1.409468994140625,0.6780899047851563,-0.6607260131835938,-0.25190839694656486,0.7786259541984732,2.66412213740458
-1.409468994140625,0.6780899047851563,-0.6607260131835938,-0.25190839694656486,0.7786259541984732,2.66412213740458
-1.409468994140625,0.6780899047851563,-0.6607260131835938,-0.25190839694656486,0.7786259541984732,2.66412213740458
-0.22064117431640626,2.9859906005859376,-0.10747650146484375,-0.061068702290076333,0.33587786259541985,0.32061068702290074
-0.22064117431640626,2.9859906005859376,-0.10747650146484375,-0.061068702290076333,0.33587786259541985,0.32061068702290074
-0.12633728027343752,-0.0197589111328125,-0.13861175537109377,0.2595419847328244,0.5954198473282443,1.3893129770992365
0.9421408081054689,-1.0397378540039064,0.42810974121093753,-0.48854961832061067,0.23664122137404578,1.83206106870229
2.264490966796875,-1.7262103271484377,0.21615051269531252,-0.04580152671755725,0.3893129770992366,0.061068702290076333
0.8945397949218751,-2.787503356933594,0.49067962646484375,0.10687022900763359,0.46564885496183206,-2.679389312977099
