accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.24519012451171876,2.417772216796875,-0.96998291015625,-1.015267175572519,0.282442748091603,1.1450381679389312
2.377955017089844,2.4040008544921876,1.4597644042968752,-0.3053435114503817,-0.16030534351145037,-0.007633587786259542
1.8696121215820314,2.1177960205078126,2.053729248046875,-0.19083969465648853,-0.1297709923664122,0.06870229007633588
1.4543756103515626,1.9109262084960938,2.066303100585938,-0.21374045801526717,-0.12213740458015267,-0.11450381679389313
1.5244299316406251,1.572030944824219,1.7163308715820313,-0.03816793893129771,-0.183206106870229,0.030534351145038167
1.3804293823242189,1.4232403564453127,1.9752923583984376,0.022900763358778626,-0.2900763358778626,-0.022900763358778626
1.466949462890625,1.2576846313476564,1.7660275268554688,0.183206106870229,-0.1297709923664122,0.06870229007633588
1.0675799560546875,1.1813433837890626,2.015408935546875,-0.0916030534351145,-0.03816793893129771,-0.06870229007633588
1.4226416015625,0.7448510742187501,1.9007473754882813,-0.030534351145038167,-0.06870229007633588,-0.022900763358778626
1.4319223022460938,0.8211923217773438,1.9959494018554689,0.015267175572519083,0.04580152671755725,-0.015267175572519083
1.4726376342773437,1.0340496826171877,2.095941467285156,-0.06870229007633588,0.022900763358778626,0.061068702290076333
0.8711883544921876,0.5119354248046876,1.8663189697265625,-0.06870229007633588,-0.07633587786259542,0.07633587786259542
0.8340655517578125,0.35775604248046877,1.7627343750000002,0.1984732824427481,-0.19083969465648853,0.05343511450381679
0.8930429077148438,0.45535308837890626,1.945953369140625,0.2748091603053435,-0.2213740458015267,-0.1450381679389313
1.2412188720703126,0.9187893676757813,2.432142333984375,-0.11450381679389313,-0.06870229007633588,-0.17557251908396945
1.2412188720703126,0.9187893676757813,2.432142333984375,-0.11450381679389313,-0.06870229007633588,-0.17557251908396945
1.2412188720703126,0.9187893676757813,2.432142333984375,-0.11450381679389313,-0.06870229007633588,-0.17557251908396945
1.2412188720703126,0.9187893676757813,2.432142333984375,-0.11450381679389313,-0.06870229007633588,-0.17557251908396945
1.2412188720703126,0.9187893676757813,2.432142333984375,-0.11450381679389313,-0.06870229007633588,-0.17557251908396945
1.2412188720703126,0.9187893676757813,2.432142333984375,-0.11450381679389313,-0.06870229007633588,-0.17557251908396945
1.88009033203125,-1.879790954589844,-0.7119195556640625,0.7709923664122137,0.45038167938931295,-1.198473282442748
