timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
13:50:739515,1.6223263549804687,0.3619473266601563,1.2172686767578125,0.05343511450381679,0.030534351145038167,0.45038167938931295
13:50:829519,3.1485525512695314,3.2554302978515626,-0.585582275390625,0.6335877862595419,1.0076335877862594,1.5419847328244274
13:50:964563,-1.6328045654296877,2.5174649047851565,-0.3733236694335938,0.022900763358778626,0.9312977099236641,0.7022900763358778
13:51:049494,-0.9271719360351564,0.44068359375000005,0.09490264892578125,0.04580152671755725,0.5190839694656488,0.32061068702290074
13:51:189587,0.4140390014648438,-1.1289523315429688,0.7541317749023438,0.25190839694656486,-0.6183206106870229,-0.34351145038167935
13:51:279598,-0.5068460083007813,2.3944207763671876,-0.128133544921875,-0.16030534351145037,-0.9312977099236641,-1.0534351145038168
13:51:369620,1.62142822265625,3.2254925537109376,0.8939410400390625,-0.5267175572519084,-0.47328244274809156,-1.16793893129771
13:51:549695,3.3979339599609375,1.055006103515625,-0.00089813232421875,-0.3282442748091603,-0.23664122137404578,-0.4427480916030534
13:51:639677,3.959865417480469,0.20537292480468752,0.26494903564453126,0.6412213740458015,0.37404580152671757,0.5725190839694656
13:51:724601,0.9948312377929688,3.2659085083007815,0.32811767578125,-0.549618320610687,0.9541984732824427,1.5725190839694656
13:51:864720,-2.944676513671875,1.7528549194335938,-0.0101788330078125,-0.7557251908396946,0.5190839694656488,1.045801526717557
13:51:949638,-2.944676513671875,1.7528549194335938,-0.0101788330078125,-0.7557251908396946,0.5190839694656488,1.045801526717557
13:52:044773,-0.36853363037109377,0.5343887329101563,-0.12364288330078126,0.6946564885496183,-0.47328244274809156,-0.9541984732824427
13:52:179806,-0.36853363037109377,0.5343887329101563,-0.12364288330078126,0.6946564885496183,-0.47328244274809156,-0.9541984732824427
13:52:269742,1.7977615356445313,3.117417297363281,1.2522958374023438,-0.4427480916030534,-0.732824427480916,-1.2519083969465647
13:52:494818,2.544708251953125,0.4290078735351563,0.5828878784179687,-0.20610687022900762,-0.46564885496183206,-0.6717557251908397
13:52:584793,2.544708251953125,0.4290078735351563,0.5828878784179687,-0.20610687022900762,-0.46564885496183206,-0.6717557251908397
13:52:674822,2.544708251953125,0.4290078735351563,0.5828878784179687,-0.20610687022900762,-0.46564885496183206,-0.6717557251908397
13:52:804770,0.20327728271484377,-0.31883697509765624,1.086141357421875,-0.09923664122137404,-0.030534351145038167,-0.030534351145038167
13:52:899862,0.4314028930664063,-0.475411376953125,0.9343569946289063,-0.04580152671755725,-0.030534351145038167,-0.061068702290076333
13:53:034884,0.23141876220703125,-0.0640667724609375,1.409169616699219,0.2213740458015267,-0.04580152671755725,-0.03816793893129771
13:53:124902,0.1742376708984375,0.20118164062500002,2.262095947265625,0.1450381679389313,0.015267175572519083,-0.0916030534351145
13:53:209836,0.5661227416992187,0.10208770751953125,1.8073416137695313,0.015267175572519083,-0.1297709923664122,-0.07633587786259542
13:53:350385,0.702938232421875,-0.17753082275390625,1.55197265625,0.04580152671755725,-0.10687022900763359,0.015267175572519083
13:53:439942,0.41763153076171877,0.1502874755859375,1.7612374877929688,0.1984732824427481,-0.05343511450381679,0.09923664122137404
13:53:574966,-0.17663269042968752,0.9023236083984375,2.1040246582031252,-0.08396946564885496,0.03816793893129771,0.05343511450381679
13:53:664996,0.31913635253906253,-0.16166381835937502,1.4654525756835939,-0.183206106870229,-0.05343511450381679,0.007633587786259542
13:53:800524,0.6161187744140625,-0.295784912109375,1.1121871948242188,0.1297709923664122,-0.06870229007633588,0.0
13:53:884929,0.13681549072265625,0.5460644531250001,1.996248779296875,-0.04580152671755725,0.15267175572519084,-0.11450381679389313
13:53:980051,0.6771917724609375,0.28380981445312503,2.1019290161132815,-0.12213740458015267,0.0916030534351145,-0.16793893129770993
13:54:115031,1.330433349609375,0.5361849975585937,1.0975177001953125,-0.061068702290076333,0.12213740458015267,0.08396946564885496
13:54:205059,2.562371520996094,1.9282901000976564,1.0636880493164063,-0.06870229007633588,0.24427480916030533,0.7251908396946565
13:54:289998,3.1967523193359377,3.745511169433594,-1.6959732055664063,-0.1450381679389313,1.4961832061068703,1.564885496183206
13:54:430114,-2.201921081542969,3.7473074340820314,0.7364685058593751,-0.17557251908396945,0.9465648854961831,0.7709923664122137
13:54:520178,-1.4531781005859377,0.647852783203125,0.0963995361328125,-0.282442748091603,0.15267175572519084,0.16793893129770993
13:54:610136,0.130528564453125,-0.427510986328125,-0.21824615478515627,0.12213740458015267,-0.3893129770992366,-0.29770992366412213
13:54:745144,0.10538085937500001,1.6304095458984376,-0.2652484130859375,0.19083969465648853,-0.48854961832061067,-0.9541984732824427
13:54:835172,0.6724017333984376,3.3784744262695314,2.0971389770507813,-0.21374045801526717,-0.7099236641221374,-1.381679389312977
13:54:965117,2.718047790527344,2.8171417236328127,0.7574249267578126,-0.45038167938931295,-0.5419847328244275,-0.9847328244274809
13:55:060220,4.182003479003907,0.5700146484375,-1.2768447875976563,0.06870229007633588,0.3053435114503817,0.41221374045801523
13:55:145140,3.8901104736328125,1.4019845581054688,0.7373666381835938,0.9083969465648855,0.4427480916030534,1.2442748091603053
13:55:285253,-2.212099914550781,3.7532949829101563,0.9214837646484375,-0.5572519083969465,0.9465648854961831,1.4198473282442747
13:55:415201,-3.0039532470703127,0.7164102172851563,-0.36434234619140626,-0.7480916030534351,0.26717557251908397,0.5114503816793893
13:55:510263,0.298179931640625,-1.503772888183594,0.101788330078125,0.22900763358778625,-0.2748091603053435,-0.9389312977099237
13:55:600263,-0.8903485107421876,3.1066397094726566,0.661025390625,0.34351145038167935,-0.4427480916030534,-1.1450381679389312
13:55:780323,1.169667663574219,3.4227822875976566,1.9426602172851564,-0.282442748091603,-0.7709923664122137,-1.16793893129771
13:55:865257,2.664758605957031,0.2329156494140625,0.25417144775390627,-0.13740458015267176,-0.33587786259541985,-0.4427480916030534
13:55:960343,1.6813037109375002,0.219144287109375,0.8478369140625001,-0.030534351145038167,0.007633587786259542,0.061068702290076333
13:56:090292,0.3823049926757813,0.264649658203125,2.8527676391601564,0.3129770992366412,-0.022900763358778626,0.183206106870229
13:56:230923,0.19908599853515627,0.05119354248046875,1.68848876953125,-0.007633587786259542,0.0,-0.015267175572519083
