timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
15:56:220013,0.06586303710937501,0.9888436889648438,1.0493179321289063,0.1297709923664122,0.030534351145038167,0.0
15:56:349717,0.219144287109375,0.699345703125,0.7882608032226562,0.04580152671755725,0.05343511450381679,0.03816793893129771
15:56:484627,0.219144287109375,0.699345703125,0.7882608032226562,0.04580152671755725,0.05343511450381679,0.03816793893129771
15:56:619604,0.21106109619140626,0.17962646484375,0.6002517700195312,0.38167938931297707,0.08396946564885496,-0.06870229007633588
15:56:754550,0.22243743896484375,0.10508148193359376,0.300574951171875,0.24427480916030533,0.04580152671755725,-0.06870229007633588
15:56:884399,0.18621276855468752,-0.22243743896484375,0.24668701171875002,0.3969465648854962,0.03816793893129771,-0.09923664122137404
15:57:019315,0.22094055175781252,-0.49606842041015625,0.21106109619140626,0.3893129770992366,0.030534351145038167,-0.06870229007633588
15:57:159353,0.26195526123046875,-0.6508465576171876,0.4367916870117188,0.1450381679389313,0.06870229007633588,0.015267175572519083
15:57:294332,0.259859619140625,-0.6385720825195312,0.12064910888671876,-0.030534351145038167,0.03816793893129771,0.0
15:57:429261,0.24219635009765625,-0.67060546875,0.18711090087890625,0.0,0.0,0.0
15:57:564237,0.223934326171875,-0.5996530151367188,0.1442999267578125,0.04580152671755725,0.007633587786259542,0.0
15:57:699151,0.17932708740234377,-0.46702880859375,0.15537689208984376,-0.061068702290076333,-0.030534351145038167,0.0
15:57:834116,0.18621276855468752,-0.5134323120117188,0.14220428466796875,0.022900763358778626,0.007633587786259542,-0.007633587786259542
15:57:969188,0.15627502441406252,-0.4122427368164063,0.12484039306640625,0.030534351145038167,0.007633587786259542,-0.007633587786259542
15:58:104015,0.16495697021484376,-0.4002676391601563,0.10627899169921876,0.030534351145038167,-0.007633587786259542,-0.007633587786259542
15:58:238983,0.14609619140625002,-0.377215576171875,0.10747650146484375,-0.007633587786259542,-0.007633587786259542,0.0
15:58:418940,0.137713623046875,-0.34727783203125,0.09131011962890626,0.022900763358778626,0.0,0.0
15:58:553931,0.10927276611328125,-0.32183074951171875,0.08292755126953126,0.030534351145038167,-0.007633587786259542,0.0
15:58:733823,0.09969268798828125,-0.3065625,0.08232879638671875,0.015267175572519083,-0.007633587786259542,0.0
15:58:868744,0.0820294189453125,-0.28261230468750004,0.061671752929687504,0.015267175572519083,0.0,-0.007633587786259542
15:59:048703,0.0748443603515625,-0.24399261474609377,0.06945556640625,-0.015267175572519083,-0.007633587786259542,0.0
15:59:183722,0.07424560546875,-0.2682421875,0.03382965087890625,0.03816793893129771,0.0,0.0
15:59:318604,0.07095245361328126,-0.24159759521484375,0.06586303710937501,0.030534351145038167,0.007633587786259542,0.0
15:59:448486,0.06855743408203126,-0.3116519165039063,0.04221221923828125,0.09923664122137404,0.007633587786259542,-0.007633587786259542
15:59:588518,0.0718505859375,-0.3143463134765625,0.00928070068359375,0.022900763358778626,0.015267175572519083,0.015267175572519083
15:59:723537,0.041912841796875,-0.29458740234375,0.052690429687500005,-0.09923664122137404,-0.007633587786259542,-0.022900763358778626
15:59:858422,-0.03442840576171875,-0.27273284912109375,0.12843292236328124,0.08396946564885496,-0.05343511450381679,0.03816793893129771
15:59:988291,-0.4640350341796875,-0.4218228149414063,1.0726693725585938,0.45038167938931295,-0.20610687022900762,0.35877862595419846
16:00:128399,-2.132764892578125,1.035845947265625,1.9426602172851564,-0.9312977099236641,-0.7633587786259541,0.8549618320610687
16:00:258203,-0.14699432373046875,1.7160314941406252,2.019300842285156,-1.1374045801526718,-0.9465648854961831,-0.13740458015267176
16:00:398286,0.5559439086914063,2.9722192382812502,0.03442840576171875,-0.7404580152671756,-0.5190839694656488,0.007633587786259542
