,mean_uAx,mean_uAy,mean_uAz,mean_uRx,mean_uRy,mean_uRz,sd_uAx,sd_uAy,sd_uAz,sd_uRx,sd_uRy,sd_uRz,iqr_uAx,iqr_uAy,iqr_uAz,iqr_uRx,iqr_uRy,iqr_uRz,min_uAx,min_uAy,min_uAz,min_uRx,min_uRy,min_uRz,max_uAx,max_uAy,max_uAz,max_uRx,max_uRy,max_uRz
312,-0.24924474579195616,-0.26509134019511066,-0.27626761184894444,-0.09551867633843984,-0.026113550583782317,-0.06763141750312214,1.1491026134582616,1.1670476334020548,1.0059506776641598,0.9933642996036572,0.9136980098555798,1.000673395796802,1.5638952244141229,1.4706867441202545,1.1247890575703194,1.4008756198348433,1.0200481578835137,1.2073584237750015,-0.7781134654022441,-3.3445608578929926,-1.581193560557161,-1.2338485946123494,-3.037262333948488,-1.2293806031495051,0.9015203622965821,0.7635090704442845,0.8960594838419949,0.9723463010409268,0.7512634642127857,0.6688538438981045
313,-0.14368928164311315,-0.297776522393014,-0.3737132148159544,-0.2175902966943798,-0.028309207115526213,-0.008624405466775465,1.0127730981327436,1.1831881829931856,1.0724137223846846,0.9874103721633088,0.8298177511440855,0.7309847694310991,1.4521904436762751,1.5431075841621655,1.20602199277474,1.1272698941742911,0.8825371361845854,1.165345904068265,-1.2293806031495051,-0.6715435949551459,-0.8484429606507171,-1.8764119594354565,-0.8385140907332855,-3.46056315476165,0.6688538438981045,0.5773427594924442,1.1667866702572935,0.7401762261383207,0.6309586570465743,0.9476896074126386
314,-0.12926692873715048,-0.10227732268935967,-0.13955972596531005,-0.1292403263126872,-0.18666526291273822,-0.24080657557922766,0.986300284798769,0.9439299568586373,0.9965745773272173,1.0018908424668729,0.9557013376034738,0.936685996099202,1.1172524924348082,1.0657921810193685,1.1334524357196725,1.3979721356094237,0.9097593937647008,1.164923464939453,-3.46056315476165,-0.7385634668978085,-2.819820082756739,-0.48405343468098155,-3.1560778106270853,-0.39270783144061183,0.9476896074126386,0.5852858554263894,0.9129385627016285,0.8747124135195173,0.014044872843497994,1.0113998560494908
315,-0.2817579537476875,-0.33227791981529226,-0.18380443848832603,-0.040957081639439556,-0.042261852493497155,-0.08054718572565199,1.17261171312576,1.0774989730404765,0.8952161231889243,0.8863249980493428,0.9419868052733048,1.0175553574384353,1.4493841667190734,1.1886463717763704,1.1420383596591073,1.2239102453398882,1.0708273280104528,1.4516232031542347,-0.39270783144061183,-2.5782175814325727,-0.47793063156523213,-3.1976135831150074,-2.373517379968194,-0.5092065718051413,1.0113998560494908,0.7383559333201248,0.9533159670325165,0.3229982084409077,1.0895069660666183,0.9791310288178384
316,-0.07005542254114015,-0.22356406593023428,-0.24695644049418655,-0.19621114740450224,-0.05021375131374637,0.018033907482291025,1.1328790480634061,1.137899278739185,0.9495410866499197,0.9977834212049678,1.0488252883172813,0.9363362024045309,1.35159774154869,1.4376280990843116,1.3023054059575496,1.3921573817352713,1.178861060322633,1.1577542174959432,-0.5092065718051413,-2.865161922046343,-0.66955782097166,-3.1168587744532315,-0.9771873072467453,-2.5825200917301263,0.9791310288178384,0.5991862733107934,0.34732393973861486,0.9435525782803754,0.8358243396762439,0.7223042602869438
317,-0.09126491425805189,0.05199873288184202,0.006136017707702645,-0.09635705379599427,-0.2559312141716622,-0.37254745575174925,1.0067252344450146,0.730072476352294,0.8282766640726132,0.9469088577133253,1.124591484605085,1.167641519108253,1.3755735898870736,0.8680647708542624,1.0944113631271941,1.3521750018419856,1.5782214294601307,1.60842605081617,-2.5825200917301263,-1.181391065215253,-2.90851798735246,-0.7120864804513247,-2.5103703036634575,-1.285147755852412,0.7223042602869438,0.8253990262629408,0.8101747590562125,0.4954295826736347,0.5991862733107934,0.8988726636519339
318,-0.327314389963201,-0.14162597184891323,-0.021365424894908305,0.14580344459283429,-0.07571317912502583,-0.27625676925592574,0.9990690522182243,0.9107443500963499,0.7986311571077865,0.8014655619744088,0.8824801994167223,1.0823333695358794,1.31146724136558,0.9982126300130455,0.8566337006466396,1.2360179335453148,1.3340182394256714,1.6821471451022665,-1.285147755852412,-2.418031813431344,-2.222929519553816,-2.5126870399775245,-1.5667966991768851,-0.8236207858571385,0.8988726636519339,0.381413059788463,0.8445948414366419,0.7822084421221138,0.8177868926595768,0.013548429347626383
319,-0.2941470380626667,-0.381667665472496,-0.1870499467633395,0.013931826496680351,0.13728277568710678,0.038340451640973786,1.087851110309348,1.1883358792148795,0.8567083885076133,1.0088567772980679,0.6526526350642525,0.7965287195647454,1.4632563545872492,1.6599959515783862,0.9341017866030907,1.0406501915735953,0.8941663589885462,1.256435319721847,-0.8236207858571385,-1.1636845805291667,-1.4277925203328445,-2.3791437395880712,-0.6644279048476536,-2.1426711543879113,0.013548429347626383,0.7777404506592698,0.5207482009630848,0.9217090644620265,0.40127079962332596,0.6170582391621703
320,-0.11884805261519892,-0.32472073718561834,-0.33064520168349826,-0.3230602622948408,-0.0016379135044296,0.11019460108289646,1.046559886061496,1.1763376974521629,1.0572354808684308,1.081452397571997,0.7183779540527812,0.7039308063170066,1.324334794165086,1.7746609534255025,1.0930168557130964,1.2659022032719551,0.8683293085799056,0.8470679589062783,-2.1426711543879113,-0.7567663950797664,-2.877738490608423,-1.3155962902658684,-2.6986878697640746,-0.49199653061492676,0.6170582391621703,0.4500877433840306,0.8909295677179886,0.8364862643374061,0.9564601091730365,0.525878117087091
321,-0.060270470060955005,0.015458788918270239,-0.13385962177721966,-0.2977700010983695,-0.28393642355934584,-0.20156439478046584,0.8047448677185508,0.9625144979179876,1.116193452234482,1.094795215961595,1.02880654697984,1.038081258144101,1.0443526928714717,1.2938048894020193,1.3959398854340581,1.5726780642833882,1.3111074569695211,1.333663972905776,-0.49199653061492676,-3.0903817880067472,-0.8221314553695236,-2.4112470856544324,-1.1699728648102068,-2.379640183083943,0.525878117087091,0.8457532095936755,0.8627977696185994,0.726772251749788,0.9609281006358806,0.5174385776572743
322,-0.15892004998424272,0.02892468994407153,0.004190925608558595,-0.21038997766194314,-0.3338961513994044,-0.24646968792468507,0.8797668386660424,0.8694162420727509,0.8643951330157496,1.0943873684408387,1.0300059590086792,1.0753237636952175,0.8997763276925127,0.9739629520971959,1.100230360158723,1.5262331272867242,1.2374607303739418,1.585403367626245,-2.379640183083943,-0.8800498632212073,-2.849275730178452,-1.1438268406943037,-2.0207115355687946,-2.59327636747401,0.5174385776572743,0.9491789379002534,0.4990701683100261,0.9379262186604975,0.525216192425929,0.9551362598507124
323,-0.23795685326377924,-0.1495468361748284,-0.033537096191158106,-0.13055643299043995,-0.16520553515326336,-0.17359176683024552,0.9519177197734532,0.8143582159845344,0.8126869482372494,0.9289203376819034,0.8716864978921607,1.0101151289459063,1.2146473330328844,1.1293934090908602,1.1008770640174788,1.341729672139545,1.0833107360037906,1.5247150786323884,-2.59327636747401,-0.8591992363946014,-1.852582671633621,-0.9381337522381814,-2.116359649106718,-0.4231563658540684,0.9551362598507124,0.5561611703352571,0.8285431684034609,0.020333157124537943,0.7310747620473418,0.9667199414210491
324,-0.26355021036179094,-0.28599247929655996,-0.08917303513835545,-0.07605021849506516,-0.1730672126083413,-0.33032022679149037,0.90862160315145,0.9331463000646942,0.9295773706597183,0.891761274252831,0.9950073898102682,1.093516745185833,1.3852492654087614,1.1758722275582105,1.1507152614435328,1.426497795188768,1.480332783304416,1.6128280835605058,-0.4231563658540684,-2.1312529539828646,-0.971395466461577,-1.4683354058290228,-1.69454815878117,-0.8224624177001045,0.9667199414210491,0.5293532215581921,0.7716176475435204,0.7568898238326637,0.8586607404863363,0.2793111808042092
325,-0.37333187383427985,-0.45741563193779256,-0.18087049006386147,-0.09428233845485327,-0.06359845702494686,-0.08964108444527973,1.0757003456768721,1.0581268061041986,0.9492601429296397,0.8448331320656773,0.908139771189972,1.0228524629183104,1.739991741883494,1.3840135475843058,1.0972258113362994,1.3146085515108985,1.252813430299664,1.5461199164493893,-0.8224624177001045,-2.298885374422167,-1.0925276794542411,-2.0506636264863793,-1.1137092686114283,-1.737738742921997,0.2793111808042092,0.7747617896840405,0.6480032170714984,0.6738182788568203,0.9427251724539231,0.6432042632780731
326,-0.2001166674848933,-0.24447014580404341,-0.20892495414138382,-0.1794651887530222,0.012531645940137103,-0.045341261502897544,1.113407234985605,1.1143992719384788,1.1353549079749958,0.7881124212137038,0.7646515974919625,1.024654655890243,1.5519075636345072,1.6143680005385215,1.6280387769812212,1.1917400820006474,0.7359034736875651,1.2577939111865597,-1.737738742921997,-2.3151025286206384,-1.6558255661031873,-2.345385581868805,-1.6475515078386613,-1.998206097089283,0.6432042632780731,1.0774268410004102,-0.1610342000338772,0.7850216219320528,0.7044322944355672,0.5106538498803628
