accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.238304443359375,-0.2748284912109375,-0.36673736572265625,-0.030534351145038167,-0.007633587786259542,-0.015267175572519083
0.17812957763671877,-0.1389111328125,-0.324525146484375,0.0,-0.007633587786259542,0.0
0.1874102783203125,-0.1431024169921875,-0.3658392333984375,0.007633587786259542,-0.007633587786259542,0.007633587786259542
0.168848876953125,-0.14579681396484376,-0.3658392333984375,0.007633587786259542,0.0,0.0
0.15178436279296875,-0.135318603515625,-0.3308120727539063,0.0,0.0,0.0
0.13442047119140627,-0.143701171875,-0.34817596435546877,0.007633587786259542,-0.007633587786259542,0.0
0.11945159912109375,-0.13681549072265625,-0.3541635131835938,0.007633587786259542,-0.007633587786259542,0.0
0.11645782470703125,-0.12274475097656251,-0.35176849365234375,0.0,-0.007633587786259542,-0.007633587786259542
0.10538085937500001,-0.11226654052734375,-0.355660400390625,-0.015267175572519083,-0.007633587786259542,0.0
0.089813232421875,-0.10687774658203125,-0.34937347412109376,-0.007633587786259542,0.0,0.007633587786259542
0.09041198730468751,-0.09849517822265626,-0.34667907714843754,0.007633587786259542,0.0,0.0
0.07065307617187501,-0.08771759033203125,-0.3448828125,0.0,-0.007633587786259542,0.0
0.0652642822265625,-0.08472381591796875,-0.35176849365234375,-0.007633587786259542,-0.007633587786259542,-0.007633587786259542
0.06945556640625,-0.08382568359375,-0.354462890625,0.0,-0.007633587786259542,-0.007633587786259542
0.056282958984375006,-0.06945556640625,-0.35176849365234375,0.0,-0.007633587786259542,-0.007633587786259542
0.056582336425781254,-0.06376739501953126,-0.34727783203125,-0.015267175572519083,0.0,-0.007633587786259542
0.0532891845703125,-0.06825805664062501,-0.34817596435546877,0.007633587786259542,0.0,0.0
0.049097900390625004,-0.06735992431640625,-0.33171020507812504,0.007633587786259542,-0.007633587786259542,-0.007633587786259542
0.035326538085937505,-0.052989807128906254,-0.34667907714843754,0.0,-0.007633587786259542,0.0
0.037122802734375,-0.06945556640625,-0.34907409667968753,0.0,-0.007633587786259542,0.0
0.03323089599609375,-0.0622705078125,-0.3526666259765625,-0.007633587786259542,-0.007633587786259542,0.0
0.031734008789062504,-0.061372375488281256,-0.3541635131835938,-0.015267175572519083,-0.007633587786259542,-0.007633587786259542
0.03263214111328125,-0.058677978515625,-0.35835479736328124,-0.015267175572519083,0.0,-0.007633587786259542
0.0305364990234375,-0.055384826660156254,-0.34937347412109376,0.0,0.0,-0.007633587786259542
