timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
30:00:114304,0.028141479492187503,0.0437091064453125,-0.41044647216796876,0.022900763358778626,-0.007633587786259542,0.0
30:00:159443,0.032931518554687504,0.047601013183593756,-0.4263134765625,0.007633587786259542,-0.007633587786259542,0.0
30:00:165334,0.027542724609375003,0.039218444824218754,-0.41613464355468754,-0.007633587786259542,-0.007633587786259542,-0.007633587786259542
30:00:257097,0.028141479492187503,0.046403503417968756,-0.41613464355468754,-0.022900763358778626,0.0,-0.007633587786259542
30:00:305590,0.0149688720703125,0.04999603271484375,-0.40625518798828125,-0.022900763358778626,-0.007633587786259542,-0.007633587786259542
30:00:339061,0.0185614013671875,0.034129028320312504,-0.4101470947265625,-0.007633587786259542,-0.007633587786259542,-0.007633587786259542
30:00:339186,0.018860778808593753,0.04700225830078125,-0.4014651489257813,0.0,-0.007633587786259542,0.0
30:00:339252,0.01676513671875,0.03981719970703125,-0.40625518798828125,-0.007633587786259542,-0.007633587786259542,-0.007633587786259542
30:00:339488,0.018262023925781252,0.03203338623046875,-0.40625518798828125,-0.015267175572519083,-0.007633587786259542,-0.007633587786259542
30:00:384531,0.01526824951171875,0.038020935058593754,-0.40206390380859375,-0.015267175572519083,0.0,-0.015267175572519083
30:00:429386,0.0149688720703125,0.0425115966796875,-0.41164398193359375,-0.015267175572519083,0.0,-0.007633587786259542
30:00:520214,0.012573852539062501,0.044307861328125,-0.40954833984375,-0.015267175572519083,-0.007633587786259542,-0.007633587786259542
30:00:564167,0.014070739746093752,0.025746459960937502,-0.40894958496093753,0.007633587786259542,-0.007633587786259542,0.0
30:00:564431,0.0161663818359375,0.0383203125,-0.4137396240234375,0.007633587786259542,0.0,0.0
30:00:699215,0.012873229980468751,0.042810974121093755,-0.41613464355468754,0.007633587786259542,0.0,0.0
30:00:745119,0.013471984863281251,0.05179229736328125,-0.4206253051757813,0.0,-0.007633587786259542,0.0
30:00:789628,0.014070739746093752,0.0437091064453125,-0.4098477172851563,0.0,-0.007633587786259542,0.0
30:00:789799,0.0161663818359375,0.034129028320312504,-0.41433837890625,0.007633587786259542,-0.007633587786259542,0.0
30:00:834352,0.0143701171875,0.03981719970703125,-0.41164398193359375,0.007633587786259542,-0.007633587786259542,0.0
30:00:924207,0.0143701171875,0.0544866943359375,-0.4098477172851563,0.0,-0.007633587786259542,0.0
30:01:014160,0.011376342773437501,0.047601013183593756,-0.4113446044921875,-0.007633587786259542,-0.007633587786259542,0.0
30:01:014446,0.016465759277343752,0.03861968994140625,-0.41284149169921874,0.0,0.0,-0.007633587786259542
30:01:059845,0.01526824951171875,0.04939727783203125,-0.4152365112304688,-0.007633587786259542,0.0,-0.007633587786259542
30:01:195049,0.00718505859375,0.056282958984375006,-0.41284149169921874,-0.015267175572519083,-0.007633587786259542,0.0
30:01:214040,0.01676513671875,0.0401165771484375,-0.4068539428710938,0.0,0.0,0.007633587786259542
30:01:376798,0.023351440429687502,0.04460723876953125,-0.41703277587890625,0.007633587786259542,0.0,0.015267175572519083
30:01:376972,0.017962646484375,0.02365081787109375,-0.40625518798828125,0.022900763358778626,0.007633587786259542,0.015267175572519083
30:01:423973,0.0077838134765625,0.013771362304687501,-0.4182302856445313,0.03816793893129771,0.0,0.007633587786259542
30:01:464467,0.00239501953125,0.032931518554687504,-0.4167333984375,0.030534351145038167,0.0,0.0
30:01:465567,0.00868194580078125,0.060474243164062504,-0.43529479980468755,-0.007633587786259542,-0.015267175572519083,-0.015267175572519083
30:01:465712,0.012873229980468751,0.047900390625000004,-0.42272094726562504,-0.022900763358778626,-0.015267175572519083,-0.007633587786259542
30:01:465813,0.0047900390625,0.026345214843750003,-0.4110452270507813,-0.007633587786259542,-0.007633587786259542,-0.007633587786259542
30:01:511839,0.0059875488281250005,0.03622467041015625,-0.42391845703125003,-0.015267175572519083,-0.015267175572519083,-0.007633587786259542
30:01:557223,0.010777587890625,0.02484832763671875,-0.4164340209960938,-0.015267175572519083,-0.007633587786259542,0.0
30:01:652719,0.01526824951171875,0.01047821044921875,-0.4197271728515625,0.0,-0.007633587786259542,0.0
30:01:689530,0.01047821044921875,0.01916015625,-0.42870849609375,0.007633587786259542,0.0,0.0
30:01:779731,-0.0041912841796875,0.017064514160156252,-0.41284149169921874,0.022900763358778626,0.0,0.0
30:01:824112,0.00239501953125,0.00239501953125,-0.4152365112304688,0.061068702290076333,0.0,0.015267175572519083
30:01:914308,-0.01676513671875,-0.0032931518554687503,-0.41463775634765626,0.07633587786259542,0.0,0.015267175572519083
30:01:914515,-0.011376342773437501,0.0041912841796875,-0.4328997802734375,0.061068702290076333,-0.015267175572519083,0.022900763358778626
30:01:959137,-0.07544311523437501,-0.03562591552734375,-0.38769378662109377,0.061068702290076333,-0.007633587786259542,0.03816793893129771
30:02:049040,-0.08083190917968751,-0.077838134765625,-0.36314483642578127,0.06870229007633588,-0.04580152671755725,0.06870229007633588
30:02:049200,-0.0940045166015625,-0.04580474853515625,-0.389190673828125,0.05343511450381679,-0.022900763358778626,0.13740458015267176
30:02:139370,-0.11466156005859375,0.018860778808593753,-0.389190673828125,-0.007633587786259542,-0.022900763358778626,0.17557251908396945
30:02:139565,-0.20597167968750002,0.094603271484375,-0.34667907714843754,-0.04580152671755725,-0.03816793893129771,0.16793893129770993
30:02:185237,-0.27692413330078125,0.22752685546875,-0.3595523071289063,-0.030534351145038167,-0.022900763358778626,0.15267175572519084
30:02:237066,-0.4834945678710938,0.5789959716796875,-0.3595523071289063,-0.11450381679389313,-0.05343511450381679,0.16030534351145037
30:02:274675,-0.6640191650390626,0.7774832153320312,-0.2808160400390625,-0.32061068702290074,-0.04580152671755725,0.25190839694656486
30:02:409209,-1.101708984375,1.2079879760742187,0.219144287109375,-0.17557251908396945,-0.24427480916030533,0.48854961832061067
30:02:455055,-1.41066650390625,1.4986834716796875,0.23022125244140626,0.022900763358778626,-0.4961832061068702,0.9236641221374046
30:02:499958,-1.3648617553710938,1.7821939086914063,0.35835479736328124,-0.007633587786259542,-0.5801526717557252,1.2442748091603053
30:02:500103,-1.095721435546875,1.9743942260742189,0.276624755859375,-0.07633587786259542,-0.5343511450381679,1.4809160305343512
30:02:500184,-0.9445358276367188,2.3968157958984375,0.2233355712890625,0.0916030534351145,-0.3893129770992366,1.9312977099236641
30:02:589320,-0.24548950195312502,2.4474105834960938,-0.143701171875,0.22900763358778625,-0.21374045801526717,2.5114503816793894
30:02:680107,0.5840853881835938,2.2315594482421877,-0.374820556640625,-0.282442748091603,0.007633587786259542,2.5725190839694654
30:02:724481,1.8839822387695313,1.7010626220703127,-0.6852749633789063,-0.7633587786259541,0.2213740458015267,2.229007633587786
30:02:729895,3.082090759277344,0.803529052734375,0.0532891845703125,-0.5572519083969465,-0.030534351145038167,1.900763358778626
30:02:771807,3.955973510742188,0.03382965087890625,0.5777984619140625,-0.2748091603053435,-0.46564885496183206,1.381679389312977
30:02:867488,4.3137295532226565,-0.8499325561523438,0.43349853515625003,-0.1984732824427481,-0.3511450381679389,0.20610687022900762
30:02:907616,3.5589990234375,-0.8445437622070313,0.6580316162109375,-0.13740458015267176,0.015267175572519083,-0.37404580152671757
30:02:949470,2.4671694946289064,-1.1651770019531251,0.7137158203125,0.16793893129770993,-0.183206106870229,-1.0
30:02:994342,1.3564791870117188,-1.4100677490234377,0.3263214111328125,0.6030534351145038,0.15267175572519084,-1.4351145038167938
30:03:039257,0.23082000732421876,-0.9966275024414063,0.046403503417968756,0.41221374045801523,-0.04580152671755725,-1.6030534351145038
30:03:084163,-0.2442919921875,-0.9466314697265625,-0.22094055175781252,0.48854961832061067,0.09923664122137404,-1.7862595419847327
30:03:174949,-0.7658074951171875,-0.33859588623046877,-0.13442047119140627,0.3893129770992366,0.2595419847328244,-2.0839694656488548
30:03:228123,-1.5729290771484377,2.4234603881835937,-0.13382171630859377,0.20610687022900762,-0.1450381679389313,-1.2519083969465647
30:03:228368,-0.7858657836914062,3.2590228271484376,-0.159268798828125,0.2213740458015267,0.022900763358778626,-0.45038167938931295
30:03:310600,-0.3619473266601563,3.4802627563476562,-0.029937744140625,-0.47328244274809156,0.007633587786259542,0.33587786259541985
30:03:354503,-0.48259643554687504,3.545826416015625,0.01466949462890625,-0.3282442748091603,0.09923664122137404,1.0916030534351144
30:03:444309,-0.7032376098632813,2.5078848266601566,-0.15777191162109375,-0.6870229007633587,-0.06870229007633588,1.4809160305343512
30:03:444446,-0.75922119140625,1.193917236328125,-0.40954833984375,-0.8091603053435115,-0.19083969465648853,1.8778625954198473
30:03:534253,-0.329315185546875,0.3224295043945313,-0.1239422607421875,-0.8549618320610687,-0.12213740458015267,1.8244274809160304
30:03:579446,0.38320312500000003,-0.11286529541015626,0.5116360473632813,-0.5877862595419847,-0.183206106870229,1.6106870229007633
30:03:669341,1.0783575439453126,0.1251397705078125,0.7301815795898438,-0.5343511450381679,-0.2900763358778626,1.3893129770992365
30:03:714661,1.543590087890625,0.18172210693359375,0.7047344970703125,-0.6564885496183206,-0.26717557251908397,1.114503816793893
30:03:720116,2.2132974243164063,-0.0005987548828125,0.700543212890625,-0.48854961832061067,-0.12213740458015267,0.6183206106870229
30:03:760093,2.9297076416015626,-0.444276123046875,0.5697152709960938,-0.33587786259541985,0.41221374045801523,-0.24427480916030533
30:03:805263,3.3224908447265626,-0.9205856323242188,0.47900390625,-0.022900763358778626,0.6030534351145038,-1.2519083969465647
30:03:894231,2.7566674804687503,-1.7333953857421875,0.2604583740234375,0.6793893129770993,0.8931297709923663,-2.16793893129771
30:03:894426,0.5550457763671875,-1.7839901733398438,-0.5679190063476562,1.2748091603053435,0.7404580152671756,-2.9847328244274807
30:03:984252,-1.3798306274414063,-0.28800109863281254,-0.4314028930664063,-0.007633587786259542,1.2900763358778626,-3.1908396946564883
30:04:031961,-1.8558407592773438,1.3079800415039062,1.4415023803710938,0.549618320610687,1.282442748091603,-2.32824427480916
30:04:119212,-1.7145346069335938,3.350332946777344,2.4363336181640625,0.1450381679389313,0.7709923664122137,-1.4732824427480915
30:04:119351,-0.48678771972656254,3.4922378540039065,2.0028350830078128,0.7175572519083969,0.4580152671755725,-1.0687022900763359
30:04:167031,0.2505789184570313,2.96742919921875,1.8776953125,0.22900763358778625,0.015267175572519083,-0.34351145038167935
30:04:210029,1.0068063354492187,1.4681469726562502,1.8133291625976564,-0.007633587786259542,-0.20610687022900762,-0.08396946564885496
30:04:210584,1.44419677734375,0.0940045166015625,1.5893948364257813,-0.29770992366412213,-0.19083969465648853,-0.3053435114503817
30:04:255203,1.6064593505859375,-0.3347039794921875,0.8409512329101563,-0.03816793893129771,0.3282442748091603,-0.10687022900763359
30:04:367185,1.490899658203125,-0.5134323120117188,0.8538244628906251,0.2595419847328244,0.47328244274809156,-0.19083969465648853
30:04:395255,1.2966036987304688,-0.5032534790039063,1.093027038574219,0.5343511450381679,0.24427480916030533,-0.24427480916030533
30:04:480413,1.380728759765625,-0.5502557373046876,0.7167095947265625,0.4961832061068702,0.09923664122137404,-0.3511450381679389
30:04:525630,1.40108642578125,-0.6110293579101563,0.4571493530273438,0.5419847328244275,0.19083969465648853,-0.2900763358778626
30:04:571093,1.1804452514648438,-0.5766009521484375,0.5227130126953126,0.1984732824427481,0.061068702290076333,-0.19083969465648853
30:04:661139,1.047821044921875,-0.7131170654296876,0.5490582275390625,0.16793893129770993,-0.0916030534351145,-0.022900763358778626
30:04:713337,1.0319540405273437,-0.7679031372070313,0.6274951171875001,0.09923664122137404,-0.10687022900763359,0.07633587786259542
30:04:713526,1.1624826049804688,-0.8532257080078125,0.6005511474609375,0.13740458015267176,-0.04580152671755725,0.11450381679389313
30:04:713666,1.2115805053710937,-0.9319619750976563,0.51013916015625,0.11450381679389313,-0.015267175572519083,0.06870229007633588
30:04:845331,1.13763427734375,-0.8708889770507813,0.49217651367187504,0.16793893129770993,-0.007633587786259542,0.07633587786259542
30:04:930754,1.0008187866210938,-0.7385641479492188,0.5203179931640626,0.08396946564885496,-0.05343511450381679,0.015267175572519083
30:04:981871,0.9900411987304688,-0.7346722412109375,0.5086422729492188,-0.08396946564885496,-0.0916030534351145,-0.03816793893129771
30:05:071777,1.0241702270507813,-0.750838623046875,0.587977294921875,-0.10687022900763359,-0.04580152671755725,-0.0916030534351145
30:05:071934,1.084644470214844,-0.6753955078125,0.5352868652343751,-0.04580152671755725,0.04580152671755725,-0.08396946564885496
30:05:154760,1.0041119384765627,-0.5966592407226563,0.39428009033203126,-0.0916030534351145,-0.007633587786259542,-0.07633587786259542
30:05:155046,0.9565109252929688,-0.6101312255859376,0.2721340942382813,-0.09923664122137404,-0.030534351145038167,-0.061068702290076333
30:05:155189,0.9475296020507813,-0.61072998046875,0.29728179931640625,-0.07633587786259542,-0.007633587786259542,-0.04580152671755725
30:05:201129,0.8969348144531251,-0.5583389282226563,0.27812164306640624,-0.09923664122137404,0.03816793893129771,-0.030534351145038167
30:05:206892,0.9095086669921876,-0.5721102905273437,0.16495697021484376,-0.11450381679389313,0.11450381679389313,-0.03816793893129771
30:05:338356,0.8499325561523438,-0.5960604858398438,0.12603790283203126,-0.0916030534351145,0.0916030534351145,-0.030534351145038167
30:05:433514,0.8280780029296876,-0.6167175292968751,0.10927276611328125,-0.03816793893129771,0.05343511450381679,-0.03816793893129771
30:05:433930,0.7322772216796876,-0.5873785400390625,0.1191522216796875,-0.06870229007633588,-0.007633587786259542,-0.05343511450381679
30:05:478833,0.6652166748046875,-0.4685256958007813,0.108973388671875,-0.15267175572519084,-0.061068702290076333,-0.061068702290076333
30:05:517523,0.6355783081054688,-0.47331573486328127,0.08352630615234376,-0.1297709923664122,-0.11450381679389313,-0.030534351145038167
30:05:559473,0.6978488159179688,-0.5691165161132813,0.07873626708984376,-0.07633587786259542,-0.1450381679389313,0.022900763358778626
30:05:559639,0.8190966796875,-0.6721023559570313,0.055085449218750006,0.16793893129770993,0.04580152671755725,-0.015267175572519083
30:05:649368,0.7074288940429688,-0.31255004882812504,0.18052459716796876,0.05343511450381679,0.10687022900763359,-0.06870229007633588
30:05:702531,0.5924679565429688,-0.22602996826171876,-0.025147705078125002,-0.1297709923664122,0.022900763358778626,0.022900763358778626
30:05:740220,0.5301974487304688,-0.45984375,-0.11645782470703125,-0.1984732824427481,0.015267175572519083,0.0
30:05:784535,0.23052062988281252,-0.4808001708984375,0.3457809448242188,-0.007633587786259542,-0.12213740458015267,0.12213740458015267
30:05:874905,-0.2544708251953125,-0.15687377929687502,0.669407958984375,0.29770992366412213,-0.46564885496183206,0.34351145038167935
30:05:964618,-0.42840911865234377,0.5774990844726563,0.5221142578125,0.916030534351145,-0.08396946564885496,0.6793893129770993
30:05:964828,-1.24541015625,2.362686767578125,-0.015567626953125,0.3282442748091603,0.34351145038167935,1.6564885496183206
30:06:009498,-1.4986834716796875,2.9632379150390626,0.08053253173828126,0.24427480916030533,0.47328244274809156,2.267175572519084
30:06:099388,-0.8053253173828125,3.2045361328125,0.00029937744140625,-0.41221374045801523,0.3511450381679389,2.229007633587786
30:06:099586,-0.607137451171875,2.9222232055664064,-0.40206390380859375,-0.564885496183206,0.1450381679389313,2.465648854961832
30:06:193146,-0.8062234497070313,1.9172131347656252,-0.9511221313476563,-0.7633587786259541,0.26717557251908397,2.480916030534351
30:06:235122,-0.1149609375,0.9325607299804688,-1.0591973876953125,-1.4427480916030533,0.05343511450381679,2.229007633587786
30:06:240451,1.6387921142578126,-0.0724493408203125,-0.2966830444335938,-0.8396946564885496,-0.030534351145038167,1.6259541984732824
30:06:324437,2.857857055664063,-0.9475296020507813,0.5948629760742188,0.05343511450381679,0.007633587786259542,0.916030534351145
30:06:369361,3.0853839111328125,-1.4055770874023439,0.7616162109375001,0.5419847328244275,-0.23664122137404578,0.015267175572519083
30:06:369557,2.5336312866210937,-1.2151730346679688,0.5643264770507813,0.4809160305343511,-0.17557251908396945,-0.7938931297709924
30:06:414309,1.6591497802734376,-1.0352471923828126,0.446671142578125,0.06870229007633588,-0.04580152671755725,-1.3511450381679388
30:06:459653,0.8834628295898438,-1.1523037719726563,0.5272036743164062,0.41221374045801523,0.22900763358778625,-1.6412213740458015
30:06:549564,0.0221539306640625,-1.3391152954101564,0.31284942626953127,0.5877862595419847,0.22900763358778625,-1.8854961832061068
30:06:594534,-0.7870632934570313,-1.4352154541015625,0.2951861572265625,0.7099236641221374,0.05343511450381679,-2.0839694656488548
30:06:600297,-1.6211288452148438,-0.04999603271484375,0.09011260986328125,0.6946564885496183,0.061068702290076333,-1.9465648854961832
30:06:819487,-1.3465997314453126,2.50758544921875,0.3251239013671875,0.4427480916030534,-0.16030534351145037,-0.8396946564885496
30:06:837565,-0.13501922607421876,2.992277526855469,-0.12543914794921876,-0.04580152671755725,0.16030534351145037,-0.35877862595419846
30:06:909337,-0.0508941650390625,3.09676025390625,0.41074584960937505,-0.06870229007633588,0.022900763358778626,0.37404580152671757
30:06:909505,-0.10148895263671875,3.1518457031250002,0.076640625,-0.41221374045801523,0.05343511450381679,0.8702290076335878
30:06:909606,-0.4355941772460938,2.3405328369140626,-0.09729766845703125,-0.4809160305343511,0.007633587786259542,1.4122137404580153
30:06:954828,-0.9466314697265625,1.1361373901367189,-0.16974700927734376,-0.41221374045801523,-0.06870229007633588,2.0381679389312977
30:07:044543,-0.8433462524414063,0.19369720458984377,-0.18082397460937502,-0.8244274809160305,0.04580152671755725,2.015267175572519
30:07:044784,-0.25387207031250003,-0.118553466796875,0.17633331298828125,-1.213740458015267,-0.07633587786259542,1.7175572519083968
30:07:134369,0.5792953491210938,-0.41044647216796876,0.6020480346679687,-0.8854961832061068,-0.15267175572519084,1.3511450381679388
30:07:134589,1.3346246337890626,-0.42302032470703127,0.7131170654296876,-0.2900763358778626,-0.2213740458015267,0.8625954198473282
30:07:183715,2.1189935302734377,-0.43918670654296876,0.6655160522460938,0.06870229007633588,0.0916030534351145,0.48854961832061067
30:07:269651,2.468067626953125,-0.8655001831054688,0.6655160522460938,0.5343511450381679,0.19083969465648853,-0.2213740458015267
30:07:316418,3.005450134277344,-1.2277468872070314,0.3541635131835938,0.7175572519083969,0.23664122137404578,-1.1832061068702289
30:07:406208,2.223476257324219,-1.9806811523437502,0.7068301391601562,0.9312977099236641,0.21374045801526717,-2.259541984732824
30:07:494431,0.05598358154296875,-1.9585272216796876,0.4709207153320313,1.1908396946564885,-0.7022900763358778,-2.83206106870229
30:07:494637,-1.234333190917969,-0.3254232788085938,-0.076640625,0.23664122137404578,-0.38167938931297707,-2.9770992366412212
30:07:539484,-1.1067984008789062,1.5989749145507812,0.69695068359375,0.25190839694656486,0.24427480916030533,-2.5038167938931295
30:07:593209,-0.3811074829101563,2.822231140136719,0.61072998046875,-0.20610687022900762,0.33587786259541985,-1.8549618320610686
30:07:593401,0.009580078125,2.345921630859375,0.02604583740234375,0.3893129770992366,0.8244274809160305,-1.4122137404580153
30:07:629371,-0.7427554321289063,2.4375311279296876,1.8920654296875001,2.2213740458015265,-0.5419847328244275,0.46564885496183206
30:07:719609,1.1822415161132813,1.6232244873046875,0.9253756713867188,-0.8778625954198473,-0.1297709923664122,-0.33587786259541985
30:07:764551,1.6983682250976564,-0.748443603515625,0.7499404907226563,-0.48854961832061067,0.0,-0.21374045801526717
30:07:770382,1.6986676025390626,-1.2819342041015627,0.8325686645507813,0.05343511450381679,0.2213740458015267,-0.183206106870229
30:07:854468,1.4115646362304688,-0.9565109252929688,0.7924520874023437,0.09923664122137404,0.0916030534351145,-0.015267175572519083
30:07:989574,1.304088134765625,-0.8208929443359375,0.775986328125,0.061068702290076333,-0.007633587786259542,-0.015267175572519083
30:07:989801,1.363963623046875,-0.729283447265625,0.7253915405273438,-0.04580152671755725,0.03816793893129771,-0.022900763358778626
30:08:088164,1.4232403564453127,-0.77359130859375,0.6167175292968751,-0.11450381679389313,0.08396946564885496,-0.061068702290076333
30:08:088356,1.3858181762695314,-0.8783734130859375,0.5846841430664063,-0.0916030534351145,0.08396946564885496,-0.06870229007633588
30:08:124394,1.349593505859375,-1.0238708496093751,0.4834945678710938,0.04580152671755725,0.022900763358778626,-0.022900763358778626
30:08:259955,1.2936099243164063,-1.0795550537109375,0.3745211791992188,0.1297709923664122,-0.007633587786259542,0.022900763358778626
30:08:260096,1.1810440063476564,-0.9571096801757814,0.4260140991210938,0.16030534351145037,-0.007633587786259542,0.08396946564885496
30:08:308241,1.1609857177734375,-0.7846682739257813,0.44726989746093754,0.09923664122137404,0.015267175572519083,0.06870229007633588
30:08:353307,1.14242431640625,-0.7217990112304687,0.415535888671875,-0.022900763358778626,0.03816793893129771,0.03816793893129771
30:08:353446,1.1624826049804688,-0.8092172241210938,0.36284545898437504,-0.04580152671755725,0.015267175572519083,0.007633587786259542
30:08:353541,1.2220587158203127,-0.8388555908203126,0.3065625,0.015267175572519083,0.015267175572519083,0.015267175572519083
30:08:439816,1.1490106201171875,-0.7729925537109376,0.30326934814453127,0.04580152671755725,-0.015267175572519083,0.04580152671755725
