timestamp,accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
06:48:396732,2.5333319091796875,-1.4897021484375002,1.8983523559570314,5.137404580152672,1.8854961832061068,-0.48854961832061067
06:48:431540,2.6875112915039066,-0.2775228881835938,-0.207169189453125,6.091603053435114,2.2519083969465647,0.2213740458015267
06:48:446879,2.089654541015625,0.6343807983398437,0.929267578125,2.099236641221374,1.534351145038168,1.099236641221374
06:48:467348,2.0450473022460938,0.5757028198242188,1.4932946777343752,-2.786259541984733,-1.2519083969465647,-0.11450381679389313
06:48:536437,2.618654479980469,0.058677978515625,0.00868194580078125,-6.236641221374046,-0.7022900763358778,-1.0763358778625953
06:48:586487,2.455793151855469,-0.5813909912109375,1.7480648803710939,-5.122137404580153,-1.3282442748091603,-0.5801526717557252
06:48:631536,2.477647705078125,-1.8079403686523439,3.447331237792969,1.580152671755725,-0.37404580152671757,-0.2213740458015267
06:48:651964,2.6575735473632816,-1.555565185546875,0.379610595703125,6.099236641221374,2.2061068702290076,-0.40458015267175573
06:48:686611,2.5899142456054687,-0.1898052978515625,0.013771362304687501,4.984732824427481,2.282442748091603,0.648854961832061
06:48:786484,1.65974853515625,1.42024658203125,1.505269775390625,0.061068702290076333,-0.0916030534351145,1.3740458015267174
06:48:831539,2.2779629516601565,0.69695068359375,-0.39278320312500004,-6.366412213740458,-1.2748091603053435,-0.6412213740458015
06:48:851975,2.4336392211914064,-0.7406597900390626,0.25117767333984375,-6.541984732824427,-0.8396946564885496,-0.6106870229007634
06:48:886641,2.422262878417969,-2.5836273193359376,3.2611184692382813,1.213740458015267,-0.7175572519083969,-0.4427480916030534
06:48:936629,2.5905130004882815,-1.8121316528320313,0.11585906982421876,6.564885496183206,2.312977099236641,-0.7862595419847328
06:48:986642,2.7425967407226564,-0.6209088134765626,-1.4040802001953125,6.7328244274809155,2.6564885496183206,1.0687022900763359
06:49:036629,1.8064434814453125,1.6313076782226563,1.0244696044921875,-0.04580152671755725,-0.32061068702290074,1.1755725190839694
06:49:086637,2.501597900390625,0.6679110717773438,-0.7026388549804687,-5.580152671755725,-0.21374045801526717,-1.083969465648855
06:49:186483,2.476150817871094,-0.8412506103515626,-0.34248779296875004,-7.3969465648854955,-0.5801526717557252,-0.8015267175572519
06:49:231534,2.5381219482421877,-2.96742919921875,3.247646484375,0.0916030534351145,-0.32061068702290074,-0.83206106870229
06:49:251943,2.6662554931640625,-1.6600479125976564,1.2502001953125002,5.404580152671755,1.0534351145038168,-0.04580152671755725
06:49:286633,2.8404931640625,-0.5553451538085937,0.29608428955078125,5.022900763358779,2.183206106870229,1.1755725190839694
06:49:336625,2.1022283935546877,0.135318603515625,2.0124151611328127,1.6564885496183206,-0.19083969465648853,1.381679389312977
06:49:386612,2.4072940063476564,0.8178991699218751,0.17064514160156252,-5.183206106870228,-0.9694656488549618,-0.366412213740458
06:49:436586,2.3812481689453127,-0.5002597045898438,-0.19070343017578126,-6.8473282442748085,-0.9236641221374046,-0.366412213740458
06:49:486609,2.438429260253906,-2.2471270751953125,3.0189221191406252,-1.16793893129771,-0.8854961832061068,-0.3893129770992366
06:49:586491,2.527643737792969,-2.3022125244140628,0.9738748168945313,6.2824427480916025,1.8396946564885495,-1.0076335877862594
06:49:631490,2.5602758789062503,-0.25147705078125,-0.32721954345703125,5.572519083969466,2.297709923664122,0.5419847328244275
06:49:651936,1.6555572509765626,1.1103909301757813,1.5705340576171876,0.8625954198473282,0.29770992366412213,1.2900763358778626
06:49:686626,2.2866448974609375,0.39517822265625,0.5227130126953126,-4.702290076335878,-1.1450381679389312,-0.5877862595419847
06:49:836434,2.189945983886719,-0.1287322998046875,-0.006586303710937501,-5.893129770992366,-1.282442748091603,-0.3282442748091603
06:49:931378,2.391127624511719,-1.7121395874023437,2.4099884033203125,1.6870229007633588,-0.29770992366412213,-0.022900763358778626
06:49:941716,2.5680596923828127,-1.3259426879882814,0.137713623046875,5.343511450381679,2.0,-0.37404580152671757
06:49:962145,2.040556640625,0.33260833740234375,0.487386474609375,3.2519083969465647,1.198473282442748,0.9694656488549618
06:49:981539,1.906435546875,0.45295806884765627,1.8818865966796876,-1.3893129770992365,-0.9694656488549618,0.4580152671755725
06:49:996970,2.293231201171875,0.22722747802734375,-0.01916015625,-6.412213740458015,-0.6717557251908397,-0.3129770992366412
06:50:136459,2.372266845703125,-1.0915301513671876,0.22842498779296877,-6.236641221374046,-0.7480916030534351,0.022900763358778626
06:50:181540,2.5099804687500002,-2.2279669189453126,2.7000851440429687,-0.3053435114503817,0.7022900763358778,-0.16793893129770993
06:50:186736,2.28005859375,-2.0082238769531253,1.4867083740234375,6.3969465648854955,1.8473282442748091,-0.9007633587786259
06:50:197092,2.5072860717773438,-0.36553985595703126,-1.0175839233398438,5.99236641221374,2.015267175572519,0.1297709923664122
06:50:236635,1.8106347656250001,1.3448034667968751,0.8870553588867188,1.3129770992366412,0.282442748091603,1.0534351145038168
06:50:286638,2.336042175292969,1.184337158203125,-0.3047662353515625,-5.900763358778626,-0.7022900763358778,-0.19083969465648853
06:50:336610,2.4839346313476565,-0.6577322387695312,-0.33260833740234375,-6.694656488549618,-0.8549618320610687,-0.15267175572519084
06:50:386640,2.504891052246094,-2.6192532348632813,2.448608093261719,2.9618320610687023,0.09923664122137404,-0.2748091603053435
06:50:436613,2.6934988403320315,-1.5106585693359376,-0.6580316162109375,6.427480916030534,2.2213740458015265,-0.5190839694656488
06:50:486639,2.0142114257812502,0.6218069458007813,0.11256591796875001,3.1526717557251906,0.6793893129770993,1.1450381679389312
06:50:586514,2.1103115844726563,0.583187255859375,0.6996450805664063,-3.068702290076336,-0.6641221374045801,0.0
06:50:631532,2.22018310546875,0.08562194824218751,-0.17333953857421877,-5.763358778625954,-0.030534351145038167,-0.10687022900763359
06:50:651979,2.2650897216796877,-0.43739044189453125,1.1053015136718751,-4.938931297709924,-0.8549618320610687,0.16793893129770993
06:50:786487,2.588716735839844,-1.6492703247070313,2.80456787109375,0.35877862595419846,0.2595419847328244,0.0916030534351145
06:50:881392,2.5090823364257813,-1.6923806762695313,1.6645385742187502,4.977099236641221,0.9007633587786259,-0.5801526717557252
06:50:896724,2.7378067016601566,-1.4558724975585937,0.06077362060546875,5.312977099236641,0.7786259541984732,-0.25190839694656486
