accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
0.8903485107421876,-0.384400634765625,-0.10627899169921876,0.05343511450381679,0.007633587786259542,0.015267175572519083
0.8903485107421876,-0.384400634765625,-0.10627899169921876,0.05343511450381679,0.007633587786259542,0.015267175572519083
1.031055908203125,-1.3235476684570313,-0.3266207885742188,-0.03816793893129771,-0.007633587786259542,-0.007633587786259542
1.02267333984375,-1.251098327636719,-0.415535888671875,-0.1984732824427481,-0.061068702290076333,-0.030534351145038167
1.0454260253906251,-1.2268487548828126,-0.4846920776367188,-0.2595419847328244,0.0,-0.12213740458015267
1.0103988647460938,-0.8532257080078125,-0.5095404052734376,0.0916030534351145,0.015267175572519083,0.030534351145038167
0.9086105346679688,-1.0065069580078125,-0.5346881103515625,0.10687022900763359,-0.03816793893129771,0.061068702290076333
0.8113128662109376,-0.961600341796875,-0.49337402343750003,0.40458015267175573,-0.015267175572519083,0.0916030534351145
0.5763015747070312,-0.8888516235351563,-0.664617919921875,0.20610687022900762,-0.06870229007633588,0.23664122137404578
0.523311767578125,-1.0154882812500001,-0.3023712158203125,-0.2748091603053435,-0.030534351145038167,-0.007633587786259542
0.7134164428710937,-0.7409591674804688,-0.4559518432617188,0.13740458015267176,0.06870229007633588,0.030534351145038167
0.7403604125976563,-0.3769161987304688,-0.4900808715820313,-0.1297709923664122,0.061068702290076333,0.05343511450381679
0.7047344970703125,-0.45984375,-0.6026467895507813,-0.40458015267175573,-0.022900763358778626,0.022900763358778626
0.396375732421875,-0.74964111328125,-0.28919860839843753,-0.22900763358778625,0.0,-0.183206106870229
0.5882766723632813,-0.16016693115234376,-0.659827880859375,0.3893129770992366,0.07633587786259542,0.07633587786259542
0.49576904296875,-0.2775228881835938,-0.6277944946289062,-0.06870229007633588,0.022900763358778626,-0.030534351145038167
0.5924679565429688,-0.39248382568359375,-0.7625143432617187,-0.04580152671755725,0.0,-0.007633587786259542
0.43739044189453125,-0.3879931640625,-0.5583389282226563,0.15267175572519084,-0.015267175572519083,0.030534351145038167
0.42960662841796876,-0.32721954345703125,-0.6397695922851563,0.06870229007633588,-0.0916030534351145,0.030534351145038167
0.3131488037109375,-0.3487747192382813,-0.6017486572265626,-0.061068702290076333,-0.08396946564885496,-0.015267175572519083
0.3155438232421875,-0.3511697387695313,-0.6328839111328125,-0.03816793893129771,0.0,0.007633587786259542
0.32183074951171875,-0.2613565063476563,-0.5795947265625,0.015267175572519083,0.03816793893129771,-0.022900763358778626
0.3170407104492188,-0.23620880126953125,-0.619112548828125,-0.03816793893129771,0.015267175572519083,0.007633587786259542
0.33021331787109376,-0.31853759765625,-0.6224057006835938,0.022900763358778626,0.015267175572519083,-0.007633587786259542
0.2844085693359375,-0.33410522460937503,-0.5969586181640625,0.08396946564885496,0.0,-0.007633587786259542
0.290994873046875,-0.24908203125,-0.6583309936523438,0.015267175572519083,0.0,-0.015267175572519083
0.26884094238281253,-0.3335064697265625,-0.6280938720703125,0.0,0.0,-0.007633587786259542
0.26794281005859377,-0.2197430419921875,-0.6565347290039063,-0.03816793893129771,0.015267175572519083,0.0
0.277822265625,-0.22153930664062502,-0.6727011108398437,-0.04580152671755725,0.015267175572519083,-0.015267175572519083
0.24698638916015625,-0.16585510253906252,-0.6550378417968751,-0.08396946564885496,0.015267175572519083,-0.015267175572519083
0.24040008544921876,-0.14130615234375002,-0.6544390869140625,-0.04580152671755725,-0.007633587786259542,0.0
0.24489074707031253,-0.13412109375,-0.6655160522460938,0.015267175572519083,-0.007633587786259542,0.0
0.23231689453125,-0.07394622802734375,-0.6762936401367188,0.0,0.007633587786259542,0.007633587786259542
0.23111938476562502,-0.08322692871093751,-0.69695068359375,-0.007633587786259542,0.007633587786259542,-0.007633587786259542
0.22662872314453125,-0.082628173828125,-0.70174072265625,0.0,0.0,0.0
0.21016296386718752,-0.0868194580078125,-0.6996450805664063,0.015267175572519083,0.0,-0.007633587786259542
0.18681152343750002,-0.0628692626953125,-0.6918612670898437,-0.007633587786259542,-0.015267175572519083,-0.007633587786259542
0.19070343017578126,-0.07394622802734375,-0.6918612670898437,-0.007633587786259542,-0.007633587786259542,0.0
0.17393829345703127,-0.07304809570312501,-0.7068301391601562,0.007633587786259542,-0.007633587786259542,0.0
0.18142272949218752,-0.02185455322265625,-0.756826171875,-0.03816793893129771,0.007633587786259542,-0.022900763358778626
0.2293231201171875,0.20088226318359376,-0.7858657836914062,-0.08396946564885496,0.022900763358778626,-0.030534351145038167
0.2796185302734375,0.49636779785156254,-0.85023193359375,-0.4580152671755725,-0.007633587786259542,-0.17557251908396945
0.16016693115234376,1.144519958496094,-0.6517446899414063,-0.9007633587786259,-0.015267175572519083,-0.3893129770992366
-0.35296600341796874,1.6851956176757814,-0.9996212768554688,-0.8473282442748091,-0.3282442748091603,-0.32061068702290074
-1.3310321044921876,2.7967840576171876,-1.5810122680664063,-1.7786259541984732,-0.3511450381679389,-0.4198473282442748
-2.77822265625,2.8404931640625,2.35909423828125,-0.41221374045801523,-0.061068702290076333,0.5038167938931297
-2.7701394653320315,0.9148974609375,0.4397854614257813,0.732824427480916,-0.7862595419847328,2.0
-0.8104147338867188,-0.2424957275390625,-0.24519012451171876,0.3129770992366412,-0.33587786259541985,2.4198473282442747
-0.3335064697265625,-1.0651849365234376,0.20806732177734377,0.5725190839694656,0.40458015267175573,2.916030534351145
-0.00209564208984375,-1.8160235595703127,0.15956817626953126,-0.8015267175572519,0.4580152671755725,2.4198473282442747
0.7170089721679688,-3.19735107421875,-0.12783416748046875,-0.2595419847328244,-0.007633587786259542,1.7938931297709924
0.83586181640625,-2.921025695800781,-0.06945556640625,0.26717557251908397,0.183206106870229,1.5038167938931297
1.610650634765625,-4.234993286132813,0.602347412109375,1.3282442748091603,0.3893129770992366,0.030534351145038167
2.4168740844726564,-4.234095153808594,0.9163943481445312,2.030534351145038,0.6717557251908397,-0.5725190839694656
2.1618045043945315,-3.9439984130859376,2.82372802734375,0.9923664122137404,-0.564885496183206,-0.7633587786259541
2.498604125976563,-3.4721795654296876,1.6025674438476563,0.648854961832061,-0.4961832061068702,-1.6717557251908397
2.8395950317382814,-2.3752606201171877,0.6179150390625,0.9236641221374046,-0.648854961832061,-2.351145038167939
0.9304650878906251,0.6667135620117188,1.1897259521484376,0.47328244274809156,0.6641221374045801,-2.9618320610687023
-0.795146484375,1.7369879150390626,1.5920892333984376,0.1297709923664122,0.5877862595419847,-2.2900763358778624
-0.25896148681640624,0.6963519287109375,-0.01526824951171875,3.1068702290076335,0.20610687022900762,-0.5114503816793893
-0.1035845947265625,0.48559020996093755,-1.3801300048828127,3.0381679389312977,0.6106870229007634,-0.7709923664122137
